,election,cycle,fecyear,bonica.rid,bonica.cid,name,lname,ffname,fname,mname,title,suffix,party,state,seat,district,distcyc,ico.status,cand.gender,recipient.cfscore,recipient.cfscore.dyn,contributor.cfscore,dwdime,dwnom1,dwnom2,ps.dwnom1,ps.dwnom2,irt.cfscore,num.givers,num.givers.total,total.receipts,total.disbursements,total.indiv.contribs,total.unitemized,total.pac.contribs,total.party.contribs,total.contribs.from.candidate,ind.exp.support,ind.exp.oppose,prim.vote.pct,pwinner,gen.vote.pct,gwinner,s.elec.stat,r.elec.stat,district.pres.vs,fec.cand.status,recipient.type,igcat,comtype,ICPSR,ICPSR2,Cand.ID,FEC.ID,NID,before.switch.ICPSR,after.switch.ICPSR,party.orig,nimsp.party,nimsp.candidate.ICO.code,nimsp.district,nimsp.office,nimsp.candidate.status
71982,fd2022,2022,2022.0,cand1093,5000003017011351.0,"sewell, terri a",sewell,terri a,terri,a,,,100,AL,federal:house,AL07,2022_AL_7,I,F,-0.408,-0.515,-0.725,-0.366,-0.396,0.398,,,,2916,6345,2359060.83,1706609.01,666127.08,101097.58,1679747.82,0.0,0.0,225189.55,0.0,,,64.6386815561582,W,,,0.661,C,cand,,H,H0AL070862022,21102,H0AL07086,C00458976,N00030622,,,100,,,,,
71983,fd2022,2022,2022.0,cand152593,5000036019342590.0,"harvey hall, phyllis",harvey hall,phyllis,phyllis,,,,100,AL,federal:house,AL02,2022_AL_2,C,F,-1.145,-1.151,-1.121,-0.418,,,,,,176,403,60440.24,60219.66,48936.06,2830.88,350.0,3331.18,7823.0,0.0,0.0,,,,,,,0.352,C,cand,,H,H0AL022022022,H0AL02202,H0AL02202,C00728873,NH0AL02202,,,100,,,,,
71984,fd2022,2022,2022.0,cand156940,4626036464.0,"carl, jerry lee, jr",carl,jerry lee,jerry,lee,,jr,200,AL,federal:house,AL01,2022_AL_1,I,M,1.268,1.285,1.131,0.623,0.548,0.288,,,,4811,5625,1313718.57,971793.34,532388.69,208159.79,499500.0,0.0,0.0,0.0,0.0,,,100.0,W,,,0.357,C,cand,,H,H0AL010552022,22108,H0AL01055,C00697789,NH0AL01055,,,200,,,,,
71985,fd2022,2022,2022.0,cand827,29065800109.0,"issa, darrell edward",issa,darrell edward,darrell,edward,,,200,CA,federal:house,CA48,2022_CA_48,I,M,1.054,1.327,1.036,0.5,0.485,-0.004,0.418,0.252,0.59,1280,8426,2337213.84,2012187.17,1300954.74,666251.26,350069.03,0.0,200000.0,710233.03,0.0,,,60.3611453645102,W,,,0.437,C,cand,,H,201072022,20107,H0CA48024,C00721332,N00007017,,,200,,,,,
71986,fd2022,2022,2022.0,cand1079,3347162607.0,"connolly, gerry",connolly,gerry,gerry,,,,100,VA,federal:house,VA11,2022_VA_11,I,M,-0.709,-0.743,-0.811,-0.31,-0.306,-0.035,-0.311,-0.101,-0.964,3062,10487,2101438.62,1840860.08,1247021.45,313752.7,827890.0,10000.0,0.0,141744.32,0.0,,,,,,,0.709,C,cand,,H,209522022,20952,H8VA11062,C00445452,N00029891,,,100,,,,,
71987,fd2022,2022,2022.0,cand1487,5000003846342389.0,"granger, kay",granger,kay,kay,,,,200,TX,federal:house,TX12,2022_TX_12,I,F,0.983,0.87,1.191,0.433,0.404,0.235,0.465,0.201,0.915,951,6726,2041432.69,2034933.82,917172.51,19302.03,1080225.78,0.0,0.0,0.0,0.0,,,,,,,0.408,C,cand,,H,297622022,29762,H6TX12060,C00310532,N00008799,,,200,,,,,
71988,fd2022,2022,2022.0,cand953,4123332887.0,"mccaul, michael",mccaul,michael,michael,,,,200,TX,federal:house,TX10,2022_TX_10,I,M,1.107,0.956,1.136,0.455,0.416,0.143,0.349,0.409,0.635,1804,9231,2729647.14,2476623.21,870906.53,165136.07,786600.0,0.0,0.0,133347.43,0.0,,,64.8582804944016,W,,,0.404,C,cand,,H,205302022,20530,H4TX10093,C00392688,N00026460,,,200,,,,,
71989,fd2022,2022,2022.0,cand945,3818423657.0,"mchenry, patrick timothy",mchenry,patrick timothy,patrick,timothy,,,200,NC,federal:house,NC10,2022_NC_10,I,M,0.937,0.799,1.007,0.54,0.529,0.129,0.408,0.162,1.244,1432,5845,3911761.09,3495354.89,1261172.6,7654.6,1946900.06,0.0,0.0,0.0,0.0,,,,,,,0.3,C,cand,,H,205222022,20522,H4NC10047,C00393629,N00026627,,,200,,,,,
71990,fd2022,2022,2022.0,cand922,3991150561.0,"carter, john rice",carter,john rice,john,rice,,,200,TX,federal:house,TX31,2022_TX_31,I,M,1.18,1.189,0.955,0.492,0.484,0.573,0.614,0.475,0.745,1109,6546,1339836.16,1128750.23,613873.62,75144.76,514132.63,0.0,0.0,0.0,0.0,,,,,,,0.397,C,cand,,H,203562022,20356,H2TX31044,C00371203,N00025095,,,200,,,,,
71991,fd2022,2022,2022.0,cand921,3980085468.0,"burgess, michael clifton",burgess,michael clifton,michael,clifton,,,200,TX,federal:house,TX26,2022_TX_26,I,M,1.15,1.258,1.545,0.565,0.568,-0.189,0.582,-0.143,0.677,2053,5644,1359624.07,1312496.81,555725.66,93472.09,682565.97,0.0,0.0,0.0,0.0,,,,,,,0.406,C,cand,,H,203552022,20355,H2TX26093,C00372532,N00025219,,,200,,,,,
71992,fd2022,2022,2022.0,cand956,3284160864.0,"cuellar, roberto enrique",cuellar,roberto enrique,roberto,enrique,,,100,TX,federal:house,TX28,2022_TX_28,I,M,0.328,0.164,-0.081,-0.188,-0.228,0.622,-0.287,0.684,1.275,2756,8307,4711961.12,6217608.51,2661218.36,76745.13,1784009.98,5000.0,18000.0,2229092.72,4074969.18,,,,,,,0.535,C,cand,,H,205332022,20533,H2TX23082,C00371302,N00024978,,,100,,,,,
71993,fd2022,2022,2022.0,cand1556,,"johnson, eddie bernice",johnson,eddie bernice,eddie,bernice,,,100,TX,federal:house,TX30,2022_TX_30,I,F,-0.338,-0.757,,-0.445,-0.485,0.198,-0.488,-0.023,-0.616,18,2880,27000.0,151582.24,0.0,0.0,16500.0,0.0,0.0,0.0,0.0,,,,,,,0.787,C,cand,,H,393052022,39305,H2TX00015,C00254573,N00008122,,,100,,,,,
71994,fd2022,2022,2022.0,cand887,29325992233.0,"scott, david albert",scott,david albert,david,albert,,,100,GA,federal:house,GA13,2022_GA_13,I,M,-0.149,-0.228,-0.025,-0.293,-0.304,0.167,-0.428,0.363,0.045,950,4114,2007965.55,1833004.1,316678.01,3803.01,1690525.0,0.0,250.0,54325.0,0.0,,,,,,,0.805,C,cand,,H,203212022,20321,H2GA13012,C00369801,N00024871,,,100,,,,,
71997,fd2022,2022,2026.0,cand1596,4643044922.0,"merkley, jeffrey alan",merkley,jeffrey alan,jeffrey,alan,,,100,OR,federal:senate,ORS26,2022_OR_S,I,M,-1.088,-1.135,-0.999,-0.43,-0.442,-0.736,-0.459,-0.656,-1.991,8225,83487,1844039.33,1411098.29,1793982.14,1036266.52,13500.0,0.0,0.0,0.0,0.0,,,,,,,0.583,C,cand,,S,409082022,40908,S8OR00207,C00437277,N00029303,,,100,,,,,
71998,fd2022,2022,2022.0,cand1284,5271639335.0,"crapo, michael d",crapo,michael d,michael,d,,,200,ID,federal:senate,IDS22,2022_ID_S,I,M,0.91,0.795,1.127,0.493,0.501,0.284,0.45,0.395,0.763,2860,19971,4821698.11,6517722.51,1510435.77,128041.2,1956902.73,500.0,0.0,0.0,0.0,,,,,,,0.342,C,cand,,S,293452022,29345,S8ID00027,C00330886,N00006267,,,200,,,,,
71999,fd2022,2022,2024.0,cand721,2457749736.0,"cardin, benjamin l",cardin,benjamin l,benjamin,l,,,100,MD,federal:senate,MDS24,2022_MD_S,I,M,-0.52,-0.19,-0.625,-0.345,-0.32,-0.228,-0.295,-0.311,-0.197,178,14373,182295.47,316274.91,95628.58,2068.58,84900.0,0.0,0.0,0.0,0.0,,,,,,,0.67,C,cand,,S,154082022,15408,S6MD03177,C00411587,N00001955,,,100,,,,,
72000,fd2022,2022,2022.0,cand1539,5724239349.0,"toomey, patrick joseph",toomey,patrick joseph,patrick,joseph,,,200,PA,federal:senate,PAS22,2022_PA_S,I,M,1.129,1.476,1.186,0.59,0.624,-0.378,0.614,-0.487,1.131,171,41011,29495.04,463988.09,365.0,365.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.506,C,cand,,S,299352022,29935,S4PA00121,C00461046,N00001489,,,200,,,,,
72001,fd2022,2022,2022.0,cand1573,5000005251693654.0,"murkowski, lisa",murkowski,lisa,lisa,,,,200,AK,federal:senate,AKS22,2022_AK_S,I,F,0.567,0.407,0.958,0.244,0.21,-0.311,0.212,-0.371,,6270,13895,9319257.3,9685516.06,5813100.3,385475.41,2626699.99,51200.0,0.0,490237.94,172543.2,,,,,,,0.448,C,cand,,S,403002022,40300,S4AK00099,C00384529,N00026050,,,200,,,,,
72002,fd2022,2022,2022.0,cand1624,5000002945988293.0,"murray, patty",murray,patty,patty,,,,100,WA,federal:senate,WAS22,2022_WA_S,I,F,-0.946,-1.019,-0.625,-0.36,-0.352,-0.305,-0.388,-0.152,-0.625,36876,71808,16112355.03,19036980.2,11992151.63,3837774.86,2538643.58,51238.0,0.0,2435246.89,11272.13,,,,,,,0.599,C,cand,,S,493082022,49308,S2WA00189,C00257642,N00007876,,,100,,,,,
72003,fd2022,2022,2026.0,cand1594,5000003295158475.0,"shaheen, jeanne",shaheen,jeanne,jeanne,,,,100,NH,federal:senate,NHS26,2022_NH_S,I,F,-0.956,-0.956,-0.832,-0.274,-0.238,-0.136,-0.235,-0.13,-1.813,7013,106542,1304437.39,1103995.91,939056.12,370533.71,226750.0,250.0,0.0,17916.97,37474.88,,,,,,,0.537,C,cand,,S,409062022,40906,S0NH00219,C00457325,N00024790,,,100,,,,,
72004,fd2022,2022,2022.0,cand1461,2481758207.0,"blunt, roy",blunt,roy,roy,,,,200,MO,federal:senate,MOS22,2022_MO_S,I,M,1.028,1.083,,0.434,0.398,0.18,0.314,0.182,0.722,378,16031,406753.93,1328304.17,114368.74,21426.9,80000.0,0.0,0.0,17917.01,0.0,,,,,,,0.422,C,cand,,S,297352022,29735,S0MO00183,C00304758,N00005195,,,200,,,,,
72005,fd2022,2022,2022.0,cand1448,2516785309.0,"moran, jerry",moran,jerry,jerry,,,,200,KS,federal:senate,KSS22,2022_KS_S,I,M,1.058,0.994,1.196,0.45,0.417,0.215,0.413,0.328,0.708,2389,9575,5531189.35,4702728.4,1452786.97,91707.69,2059849.65,0.0,0.0,0.0,0.0,,,,,,,0.425,C,cand,,S,297222022,29722,S0KS00091,C00458315,N00005282,,,200,,,,,
72006,fd2022,2022,2022.0,cand251,,"grassley, charles e",grassley,charles e,charles,e,,,200,IA,federal:senate,IAS22,2022_IA_S,I,M,0.938,1.134,,0.402,0.357,-0.042,0.417,-0.12,0.597,25496,39546,9533640.63,10930808.73,5613177.5,2100486.75,2300871.59,51200.0,0.0,2167669.62,139076.95,,,,,,,0.458,C,cand,,S,142262022,14226,S0IA00028,C00230482,N00001758,,,200,,,,,
72007,fd2022,2022,2022.0,cand1071,4623033218.0,"schrader, kurt",schrader,kurt,kurt,,,,100,OR,federal:house,OR05,2022_OR_5,I,M,-0.474,-0.306,-0.45,-0.199,-0.182,0.054,-0.12,0.022,-1.107,1567,7003,2725217.28,5181348.28,992516.54,34682.57,1723310.0,5000.0,0.0,688026.03,71303.89,,,,,,,0.545,C,cand,,H,209442022,20944,H8OR05107,C00446906,N00030071,,,100,,,,,
72008,fd2022,2022,2022.0,cand1019,29095829157.0,"latta, robert edward",latta,robert edward,robert,edward,,,200,OH,federal:house,OH05,2022_OH_5,I,M,1.156,1.293,0.996,0.508,0.51,0.277,0.481,0.289,1.175,2986,6540,1560724.66,1355637.62,598412.43,150830.95,961700.0,500.0,0.0,0.0,0.0,,,66.9089830926244,W,,,0.364,C,cand,,H,207552022,20755,H8OH05036,C00438697,N00012233,,,200,,,,,
72009,fd2022,2022,2022.0,cand1061,4154367323.0,"tonko, paul david",tonko,paul david,paul,david,,,100,NY,federal:house,NY20,2022_NY_20,I,M,-0.693,-0.78,-0.591,-0.416,-0.418,-0.261,-0.451,-0.205,-1.476,1822,7531,1777899.62,1863434.65,745206.08,156369.24,1029053.69,0.0,0.0,0.0,0.0,,,,,,,0.598,C,cand,,H,209342022,20934,H8NY21203,C00450049,N00030196,,,100,,,,,
72010,fd2022,2022,2022.0,cand1054,5000004170385180.0,"titus, dina",titus,dina,dina,,,,100,NV,federal:house,NV01,2022_NV_1,I,F,-0.731,-0.847,-0.643,-0.306,-0.301,-0.197,-0.418,-0.084,-2.011,3010,10203,3392335.34,3548023.72,1887719.08,289655.16,1181484.99,11000.0,0.0,596356.08,59037.24,,,,,,,0.543,C,cand,,H,209272022,20927,H8NV03036,C00499467,N00030191,,,100,,,,,
72011,fd2022,2022,2022.0,cand550,4699105594.0,"smith, christopher h",smith,christopher h,christopher,h,,,200,NJ,federal:house,NJ04,2022_NJ_4,I,M,0.577,0.499,0.46,0.196,0.178,-0.173,0.278,-0.188,0.778,1080,5003,1494147.31,1409288.38,1037801.62,189827.63,441229.74,850.0,0.0,247373.75,0.0,,,,,,,0.386,C,cand,,H,148632022,14863,H8NJ04014,C00096412,N00009816,,,200,,,,,
72012,fd2022,2022,2022.0,cand1053,3822459555.0,"luetkemeyer, w blaine",luetkemeyer,w blaine,w blaine,,,,200,MO,federal:house,MO03,2022_MO_3,I,M,1.19,1.285,1.219,0.49,0.452,0.229,0.489,0.303,1.129,8715,12535,3640059.18,4074349.46,1174671.98,423215.59,1410219.83,0.0,0.0,0.0,0.0,,,,,,,0.366,C,cand,,H,209262022,20926,H8MO09153,C00458679,N00030026,,,200,,,,,
72013,fd2022,2022,2022.0,cand1021,5000002327665440.0,"carson, andre",carson,andre,andre,,,,100,IN,federal:house,IN07,2022_IN_7,I,M,-0.776,-0.829,-0.571,-0.4,-0.428,0.042,-0.345,-0.082,-1.379,595,4139,857306.0,1134374.85,374625.63,25502.71,467950.0,7348.0,0.0,0.0,0.0,,,68.6258336258336,W,,,0.716,C,cand,,H,207572022,20757,H8IN07184,C00442921,N00029513,,,100,,,,,
72014,fd2022,2022,2022.0,cand1515,5000003806359263.0,"schakowsky, janice d",schakowsky,janice d,janice,d,,,100,IL,federal:house,IL09,2022_IL_9,I,F,-1.111,-1.148,-0.837,-0.54,-0.603,-0.275,-0.352,-0.472,-1.394,1529,8445,1563009.22,1411358.08,1080089.94,165130.3,473515.0,3500.0,0.0,0.0,0.0,,,71.6940087015527,W,,,0.711,C,cand,,H,299112022,29911,H8IL09067,C00327023,N00004724,,,100,,,,,
72015,fd2022,2022,2022.0,cand1036,2369676931.0,"posey, bill",posey,bill,bill,,,,200,FL,federal:house,FL08,2022_FL_8,I,M,0.987,1.154,1.024,0.55,0.53,-0.351,0.541,-0.326,0.836,620,5660,1030661.36,777602.83,697235.77,106740.47,333175.0,0.0,0.0,76886.57,0.0,,,64.9102300355339,W,,,0.411,C,cand,,H,209092022,20909,H8FL15107,C00444968,N00029662,,,200,,,,,
72016,fd2022,2022,2022.0,cand1034,4039285204.0,"himes, jim",himes,jim,jim,,,,100,CT,federal:house,CT04,2022_CT_4,I,M,-0.851,-0.835,-0.831,-0.265,-0.239,-0.224,-0.204,-0.183,-1.589,1437,7509,1695711.93,1859612.74,713601.27,88226.03,881960.8,0.0,0.0,0.0,0.0,,,60.0459777988022,W,,,0.657,C,cand,,H,209072022,20907,H8CT04172,C00434191,N00029070,,,100,,,,,
72017,fd2022,2022,2022.0,cand1512,4020285359.0,"larson, john b",larson,john b,john,b,,,100,CT,federal:house,CT01,2022_CT_1,I,M,-0.521,-0.648,-0.495,-0.403,-0.396,-0.045,-0.282,-0.104,-0.489,1754,7381,1840867.05,1893772.02,630135.66,72439.89,1202385.0,0.0,0.0,0.0,0.0,,,,,,,0.643,C,cand,,H,299082022,29908,H8CT01046,C00330142,N00000575,,,100,,,,,
72018,fd2022,2022,2022.0,cand1026,5000004548974212.0,"speier, jackie",speier,jackie,jackie,,,,100,CA,federal:house,CA14,2022_CA_14,I,F,-0.911,-1.016,-0.855,-0.419,-0.381,-0.41,-0.389,-0.11,-1.151,239,7311,298533.9,431444.79,246406.02,3681.02,44850.0,0.0,0.0,0.0,0.0,,,,,,,0.732,C,cand,,H,207622022,20762,H8CA12171,C00443705,N00029649,,,100,,,,,
72019,fd2022,2022,2022.0,cand1503,5000002642854732.0,"lee, barbara",lee,barbara,barbara,,,,100,CA,federal:house,CA12,2022_CA_12,I,F,-1.111,-1.13,-0.765,-0.596,-0.677,-0.571,-0.506,-0.589,-1.36,7550,21302,2183372.57,2341393.04,1661450.42,379753.66,474500.0,0.0,0.0,0.0,0.0,,,,,,,0.912,C,cand,,H,297782022,29778,H8CA09060,C00331769,N00008046,,,100,,,,,
72020,fd2022,2022,2022.0,cand760,5000004293510076.0,"pelosi, nancy",pelosi,nancy,nancy,,,,100,CA,federal:house,CA11,2022_CA_11,I,F,-0.984,-0.999,-0.669,-0.477,-0.49,-0.198,-0.413,0.253,-0.671,231177,455538,25577528.17,28283172.75,22325274.59,12325626.07,1454400.0,0.0,0.0,0.0,13333.34,,,,,,,0.881,C,cand,,H,154482022,15448,H8CA05035,C00213512,N00007360,,,100,,,,,
72021,fd2022,2022,2022.0,cand134698,3108076013.0,"mcclintock, thomas",mcclintock,thomas,thomas,,,,200,CA,federal:house,CA05,2022_CA_5,I,M,1.259,1.266,1.161,0.662,0.684,-0.395,0.614,-0.418,1.777,1443,19162,1674004.02,1707260.0,1177125.97,304025.28,283912.42,1525.32,0.0,0.0,0.0,,,,,,,0.437,C,cand,,H,209032022,20903,H8CA04152,C00446815,N00006863,,,200,,,,,
72022,fd2022,2022,2022.0,cand1029,5000004341695416.0,"kirkpatrick, ann",kirkpatrick,ann,ann,,,,100,AZ,federal:house,AZ02,2022_AZ_2,I,F,-1.012,-1.129,-0.874,-0.192,-0.169,-0.01,-0.423,0.144,-1.822,17676,56704,1394790.79,1164673.32,311149.28,1072242.13,6278.55,3000.0,0.0,0.0,0.0,,,,,,,0.46,C,cand,,H,209022022,20902,H8AZ01104,C00651042,N00029260,,,100,,,,,
72023,fd2022,2022,2022.0,cand1494,5010925271.0,"kind, ronald james",kind,ronald james,ronald,james,,,100,WI,federal:house,WI03,2022_WI_3,I,M,-0.598,-0.768,-0.74,-0.284,-0.26,-0.08,-0.176,-0.105,-0.814,982,13377,736067.33,913055.82,303518.23,25882.7,428001.0,0.0,0.0,0.0,0.0,,,,,,,0.476,C,cand,,H,297692022,29769,H6WI03099,C00312017,N00004403,,,100,,,,,
72024,fd2022,2022,2022.0,cand1014,3820440644.0,"welch, peter",welch,peter,peter,,,,100,VT,federal:house,VT01,2022_VT_1,I,M,-1.047,-0.763,-0.916,-0.408,-0.409,-0.368,-0.301,-0.469,-0.888,998,20992,291890.96,2367156.2,80547.0,2251.94,174832.75,0.0,0.0,0.0,0.0,,,,,,,0.683,C,cand,,H,207502022,20750,H6VT00160,C00413179,N00000515,,,100,,,,,
72025,fd2022,2022,2022.0,cand1558,4101315273.0,"scott, robert c",scott,robert c,robert,c,,,100,VA,federal:house,VA03,2022_VA_3,I,M,-0.672,-0.782,-0.788,-0.444,-0.45,0.014,-0.488,0.096,-0.751,758,3158,851699.46,856029.9,350519.46,38294.46,497700.0,0.0,0.0,0.0,0.0,,,67.3617039748803,W,,,0.695,C,cand,,H,393072022,39307,H6VA01117,C00256925,N00002147,,,100,,,,,
72026,fd2022,2022,2022.0,cand1485,3193119465.0,"brady, kevin",brady,kevin,kevin,,,,200,TX,federal:house,TX08,2022_TX_8,I,M,0.934,1.15,1.23,0.501,0.52,0.239,0.477,0.473,0.758,300,6977,348534.9,894419.39,131115.0,765.0,149870.0,0.0,0.0,0.0,0.0,,,,,,,0.362,C,cand,,H,297602022,29760,H6TX08100,C00311043,N00005883,,,200,,,,,
72027,fd2022,2022,2022.0,cand723,5211558988.0,"defazio, peter a",defazio,peter a,peter,a,,,100,OR,federal:house,OR04,2022_OR_4,I,M,-0.724,-0.789,-0.673,-0.405,-0.427,-0.002,-0.269,-0.412,-0.916,4114,24844,1452594.89,1965027.95,513074.78,242463.09,643849.3,1246.45,0.0,0.0,0.0,,,,,,,0.566,C,cand,,H,154102022,15410,H6OR04047,C00215905,N00007781,,,100,,,,,
72028,fd2022,2022,2022.0,cand1425,29195889135.0,"blumenauer, earl",blumenauer,earl,earl,,,,100,OR,federal:house,OR03,2022_OR_3,I,M,-0.662,-0.722,-0.781,-0.436,-0.426,-0.641,-0.37,-0.556,,1543,7258,1364461.33,1350035.14,376932.72,66543.22,900377.0,0.0,0.0,0.0,0.0,,,72.6721140175069,W,,,0.742,C,cand,,H,295882022,29588,H6OR03064,C00307314,N00007727,,,100,,,,,
72029,fd2022,2022,2022.0,cand964,3788074032.0,"sires, albio",sires,albio,albio,,,,100,NJ,federal:house,NJ08,2022_NJ_8,I,M,-0.377,-0.521,-0.614,-0.438,-0.404,0.098,-0.358,0.116,-0.709,175,3320,224140.0,344612.51,131640.0,950.0,90500.0,0.0,0.0,0.0,0.0,,,,,,,0.729,C,cand,,H,205422022,20542,H6NJ13191,C00410753,N00027523,,,100,,,,,
72030,fd2022,2022,2022.0,cand993,4924273456.0,"smith, adrian",smith,adrian,adrian,,,,200,NE,federal:house,NE03,2022_NE_3,I,M,1.175,1.194,1.209,0.504,0.513,0.231,0.538,0.67,1.102,1045,4144,1709691.29,1940797.87,469809.73,34062.85,1188890.96,0.0,0.0,0.0,0.0,,,83.2144784519312,W,,,0.236,C,cand,,H,207292022,20729,H6NE03115,C00412890,N00027623,,,200,,,,,
72031,fd2022,2022,2022.0,cand758,29085817931.0,"upton, frederick stephen",upton,frederick stephen,frederick,stephen,,,200,MI,federal:house,MI06,2022_MI_6,I,M,0.857,0.487,0.947,0.331,0.32,-0.355,0.205,-0.027,0.752,946,9235,1755169.19,1409450.88,762950.11,44462.51,722396.81,0.0,0.0,0.0,0.0,,,,,,,0.635,C,cand,,H,154462022,15446,H6MI04113,C00200584,N00004133,,,200,,,,,
72032,fd2022,2022,2022.0,cand746,4337673174.0,"mfume, kweisi",mfume,kweisi,kweisi,,,,100,MD,federal:house,MD07,2022_MD_7,I,M,-0.708,-0.635,-0.673,-0.473,-0.443,-0.369,-0.429,-0.21,,607,3228,599985.23,309658.96,247260.48,14399.51,351074.0,0.0,0.0,0.0,0.0,,,82.2445315847421,W,,,0.822,C,cand,,H,154332022,15433,H6MD07020,C00726372,NH6MD07020,,,100,,,,,
72033,fd2022,2022,2022.0,cand974,29195877267.0,"buchanan, vernon",buchanan,vernon,vernon,,,,200,FL,federal:house,FL16,2022_FL_16,I,M,1.014,0.968,1.07,0.398,0.362,-0.097,0.429,0.226,1.128,2675,7966,4693372.7,3383107.05,2276153.24,120974.45,2309093.34,0.0,29525.04,33361.91,0.0,,,,,,,0.455,C,cand,,H,207092022,20709,H6FL13148,C00412759,N00027626,,,200,,,,,
72034,fd2022,2022,2022.0,cand973,5000004134327235.0,"castor, kathy",castor,kathy,kathy,,,,100,FL,federal:house,FL14,2022_FL_14,I,F,-0.456,-0.624,-0.524,-0.395,-0.438,0.057,-0.506,0.311,-0.831,1872,6485,1585896.95,1658328.98,957694.22,88301.04,624615.01,0.0,0.0,0.0,0.0,,,,,,,0.597,C,cand,,H,207082022,20708,H6FL11126,C00410761,N00027514,,,100,,,,,
72035,fd2022,2022,2022.0,cand970,111150651.0,"perlmutter, edwin g",perlmutter,edwin g,edwin,g,,,100,CO,federal:house,CO07,2022_CO_7,I,M,-0.819,-0.869,-0.751,-0.285,-0.282,0.072,-0.349,0.041,-0.854,968,13128,663563.71,1113621.89,217922.21,48828.21,445000.0,0.0,0.0,0.0,0.0,,,,,,,0.573,C,cand,,H,207052022,20705,H6CO07023,C00410639,N00027510,,,100,,,,,
72036,fd2022,2022,2022.0,cand1433,3757317584.0,"sherman, brad",sherman,brad,brad,,,,100,CA,federal:house,CA32,2022_CA_32,I,M,-0.544,-0.499,-0.677,-0.379,-0.344,-0.144,-0.422,0.11,-1.063,1043,6330,2651948.74,2307797.09,1258420.16,40237.16,905399.0,0.0,500000.0,0.0,0.0,,,,,,,0.708,C,cand,,H,297072022,29707,H6CA24113,C00308742,N00006897,,,100,,,,,
72037,fd2022,2022,2022.0,cand121877,5000004019282100.0,"matsui, doris",matsui,doris,doris,,,,100,CA,federal:house,CA07,2022_CA_7,I,F,-0.665,-0.794,-0.803,-0.436,-0.435,-0.148,,,,1307,4103,1400594.49,1488665.86,619472.8,112434.8,777304.67,0.0,3795.0,0.0,0.0,,,,,,,0.69,C,cand,,H,146492022,20538,H6CA05195,C00409219,N00027459,,,100,,,,,
72038,fd2022,2022,2022.0,cand210,3977045523.0,"young, donald e",young,donald e,donald,e,,,200,AK,federal:house,AK01,2022_AK_1,I,M,0.597,0.649,0.909,0.293,0.283,0.022,0.255,0.047,0.708,475,9365,667302.17,916475.36,203591.43,19869.62,278500.0,0.0,0.0,0.0,0.0,,,,,,,0.447,C,cand,,H,140662022,14066,H6AK00045,C00012229,N00007999,,,200,,,,,
72039,fd2022,2022,2022.0,cand1408,3096072243.0,"doggett, lloyd",doggett,lloyd,lloyd,,,,100,TX,federal:house,TX37,2022_TX_37,O,M,-0.813,-1.003,-0.663,-0.408,-0.402,-0.318,-0.329,-0.409,-0.742,807,6717,1389876.62,1280770.53,781963.39,72399.86,460935.4,0.0,0.0,0.0,0.0,,,,,,,0.769,C,cand,,H,295712022,29571,H4TX10028,C00286500,N00006023,,,100,,,,,
72040,fd2022,2022,2022.0,cand952,4927304697.0,"green, alexander",green,alexander,alexander,,,,100,TX,federal:house,TX09,2022_TX_9,I,M,-0.62,-0.713,-0.481,-0.461,-0.441,0.292,-0.389,-0.282,-1.189,247,1622,412570.26,385981.47,230122.95,5199.32,181500.0,0.0,0.0,6.75,0.0,,,76.6752033837183,W,,,0.77,C,cand,,H,205292022,20529,H4TX09095,C00578567,N00026686,,,100,,,,,
72041,fd2022,2022,2022.0,cand944,5000003820452880.0,"foxx, virginia ann",foxx,virginia ann,virginia,ann,,,200,NC,federal:house,NC05,2022_NC_5,I,F,1.078,1.079,1.172,0.555,0.623,0.176,0.624,0.23,0.929,1950,6512,2208535.0,2036393.21,1440052.45,154701.87,768193.96,100.0,0.0,1970.0,0.0,,,,,,,0.392,C,cand,,H,205212022,20521,H4NC05146,C00386748,N00026166,,,200,,,,,
72042,fd2022,2022,2022.0,cand927,2494762846.0,"wasserman schultz, debbie",wasserman schultz,debbie,debbie,,,,100,FL,federal:house,FL25,2022_FL_25,I,F,-0.591,-0.639,-0.416,-0.406,-0.418,0.086,-0.362,0.238,-1.175,2705,22714,2087129.07,1920982.4,1394515.79,174069.52,672049.67,0.0,0.0,0.0,5000.0,,,,,,,0.601,C,cand,,H,205042022,20504,H4FL20023,C00385773,N00026106,,,100,,,,,
72043,fd2022,2022,2022.0,cand1195,5000003818433258.0,"waters, maxine",waters,maxine,maxine,,,,100,CA,federal:house,CA43,2022_CA_43,I,F,-0.797,-0.823,-0.764,-0.594,-0.656,-0.079,-0.883,-0.035,-1.17,640,6518,1248563.32,1367509.9,517423.32,13924.32,687140.0,0.0,0.0,0.0,1000.0,,,77.3303522969371,W,,,0.826,C,cand,,H,291062022,29106,H4CA23011,C00167585,N00006690,,,100,,,,,
72044,fd2022,2022,2022.0,cand924,3298167063.0,"costa, jim",costa,jim,jim,,,,100,CA,federal:house,CA21,2022_CA_21,I,M,0.02,-0.003,-0.59,-0.228,-0.195,0.457,-0.245,0.176,-0.053,928,5644,2034865.46,2055957.67,971023.33,15190.3,1054611.62,0.0,0.0,0.0,0.0,,,,,,,0.604,C,cand,,H,205012022,20501,H4CA20082,C00391029,N00026341,,,100,,,,,
